stop_id,stop_name,stop_lat,stop_lon,date_opened,date_opened_min,date_opened_max,date_precision,date_closed
ITHS01205,Gavorrano,42.947959,10.9338,18760101,,18760101,open_by_1876,
ITHS01206,Gazzada,45.7779855,8.8226705,18760101,,18760101,open_by_1876,
ITHS01208,Gazzaniga,45.7966425,9.8349553,18990101,18860101,18990101,window_1886_1899,
ITHS01209,Gazzo di Bigarello,45.176648,10.894005,18990101,18860101,18990101,window_1886_1899,
ITHS01210,Gazzo Pieve S.Giacomo,45.137151,10.189922,18760101,,18760101,open_by_1876,
ITHS01211,Gazzo Pieve San Giacomo,45.137151,10.189922,18850101,18770101,18850101,window_1877_1885,
ITHS01212,Gela,37.07283,14.259461,19310101,19150101,19310101,window_1915_1931,
ITHS01213,Gemona del Friuli,46.274243,13.127978,18850101,18770101,18850101,window_1877_1885,
ITHS01215,Gemonio,45.877826133268,8.6738380297071,18990101,18860101,18990101,window_1886_1899,
ITHS01216,Genola,44.5887991,7.6675336,18850101,18770101,18850101,window_1877_1885,
ITHS01217,Genova,44.4072600,8.9338624,18760101,,18760101,open_by_1876,
ITHS01218,Genova Borzoli,44.434704,8.866648,18990101,18860101,18990101,window_1886_1899,
ITHS01219,Genova Brignole,44.407213,8.947553,18990101,18860101,18990101,window_1886_1899,
ITHS01220,Genova Piazza Principe,44.417784,8.9207,18990101,18860101,18990101,window_1886_1899,
ITHS01221,Genova Quinto al Mare,44.385184,9.020514,18990101,18860101,18990101,window_1886_1899,
ITHS01222,Genova Sampierdarenza,44.413102,8.887271,19310101,19150101,19310101,window_1915_1931,
ITHS01223,Gerace,38.2729597,16.2187558,18760101,,18760101,open_by_1876,
ITHS01224,Gerbini,37.473138,14.845822,18760101,,18760101,open_by_1876,
ITHS01225,Gerenzano,45.6387230,9.0003063,18990101,18860101,18990101,window_1886_1899,
ITHS01226,Gerolomini,40.8206486,14.1351517,18990101,18860101,18990101,window_1886_1899,
ITHS01227,Gesico,39.6163372,9.1064572,18990101,18860101,18990101,window_1886_1899,
ITHS01228,Gesso,38.2342684,15.4703085,18990101,18860101,18990101,window_1886_1899,
ITHS01229,Ghedi,45.409439,10.280506,18990101,18860101,18990101,window_1886_1899,
ITHS01230,Ghemme,45.595882,8.417135,18850101,18770101,18850101,window_1877_1885,
ITHS01232,Ghirla,45.9251778,8.8216389,19060101,19060101,19060101,exact,
ITHS01233,Giaconia,37.5572115,14.9183151,18990101,18860101,18990101,window_1886_1899,
ITHS01234,Giampilieri,38.080121,15.493863,18760101,,18760101,open_by_1876,
ITHS01235,Giardini Taormina,37.8453997,15.2827301,18760101,,18760101,open_by_1876,
ITHS01236,Giarole,45.056125,8.5609,18760101,,18760101,open_by_1876,
ITHS01237,Giarre Riposto,37.730346,15.193386,18760101,,18760101,open_by_1876,
ITHS01238,Giave,40.455875,8.729388,18850101,18770101,18850101,window_1877_1885,
ITHS01239,Gibellina,37.8071838,12.9618819,18850101,18770101,18850101,window_1877_1885,
ITHS01240,Gignese,45.8607690,8.5096707,19120101,19120101,19120101,exact,
ITHS01241,Ginosa,40.429201,16.890968,18760101,,18760101,open_by_1876,
ITHS01242,Gioia,38.4239740,15.8989950,18760101,,18760101,open_by_1876,
ITHS01243,Gioia del Colle,40.796983,16.916569,18990101,18860101,18990101,window_1886_1899,
ITHS01244,Gioia Tauro,38.423436,15.897516,18990101,18860101,18990101,window_1886_1899,
ITHS01245,Gioiosa Jonica,38.300812,16.332501,18990101,18860101,18990101,window_1886_1899,
ITHS01246,Giojosa Marea,38.175149,14.894794,18990101,18860101,18990101,window_1886_1899,
ITHS01247,Giovi,-9.019375697908,4.5112471566161,18990101,18860101,18990101,window_1886_1899,
ITHS01248,Giovinazzo,41.180968,16.669346,18760101,,18760101,open_by_1876,
ITHS01249,Girgenti,37.3122991,13.5746500,18760101,,18760101,open_by_1876,
ITHS01250,Giugliano,40.9283217,14.2011232,19040101,19040101,19040101,exact,
ITHS01251,Giulianova,42.751673,13.965743,18760101,,18760101,open_by_1876,
ITHS01252,Giuncano,42.647802,12.637694,18850101,18770101,18850101,window_1877_1885,
ITHS01253,Giuncarico,42.915473,11.008362,18990101,18860101,18990101,window_1886_1899,
ITHS01254,Giurdignano,0.0,4.5112561156128,18760101,,18760101,open_by_1876,
ITHS01255,Glorie,44.483341,12.075736,18990101,18860101,18990101,window_1886_1899,
ITHS01256,Godo,44.389322,12.071256,18760101,,18760101,open_by_1876,
ITHS01257,Godrano,37.9032009,13.4281157,18990101,18860101,18990101,window_1886_1899,
